Results_Name,VSPAERO_History
Results_Timestamp,1723271121
Results_Date,8,10,2024
Results_Time,11,55,21
CMzi,7.971584460000000205e-04,7.382696129999999921e-04,7.320852250000000174e-04,8.044299050000000215e-04,6.834897669999999859e-04,6.651681339999999509e-04,8.270769760000000513e-04,7.323696829999999484e-04
CMzo,7.483120000000000108e-07,8.597329999999999601e-07,-2.093499999999999853e-08,-2.541499999999999828e-07,9.793000000000000407e-08,1.353490000000000032e-07,3.115500000000000071e-07,2.578199999999999886e-08
CS,2.037693579999999994e-04,1.886114090000000061e-04,2.142452129999999953e-04,2.768601469999999840e-04,-6.015868900000000043e-05,-8.145330900000000629e-05,-2.020720940000000031e-04,-2.643238700000000033e-04
CSi,2.021522559999999920e-04,1.880278610000000095e-04,2.139127310000000007e-04,2.767566660000000131e-04,-6.032407400000000292e-05,-8.133579899999999867e-05,-2.023801649999999882e-04,-2.644479179999999750e-04
CSo,1.617101999999999997e-06,5.835479999999999523e-07,3.324820000000000254e-07,1.034809999999999987e-07,1.653849999999999950e-07,-1.175089999999999969e-07,3.080719999999999809e-07,1.240480000000000001e-07
E,5.171669233699999896e-02,5.681958333599999855e-02,5.591572322999999872e-02,5.364217384600000055e-02,5.375937463899999741e-02,5.560620775200000171e-02,5.741282589900000011e-02,5.721206826200000289e-02
FC_AoA_,-4.512195099999999570e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,7.225000000000000000e+01
FC_Cref_,5.924999999999999822e+00
FC_Mach_,2.000000000000000111e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.000000000000000000e+07
FC_Rho_,1.120000000000000107e+00
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,4.280812500000000114e+02
FC_Vinf_,8.320512800000000198e+01
FC_Xcg_,2.467547599999999974e+01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,-4.697799999999999893e-02
L/D,6.835721620544999766e+00,7.126771270084000243e+00,7.083106999095000411e+00,6.952373069554999674e+00,6.945387361831000028e+00,7.053091312351999598e+00,7.153555181234000138e+00,7.142015654929999791e+00
Mach,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5,6,7,8
Results_Name,VSPAERO_History
Results_Timestamp,1723271121
Results_Date,8,10,2024
Results_Time,11,55,21
Alpha,-4.024390000000000356e+00,-4.024390000000000356e+00,-4.024390000000000356e+00,-4.024390000000000356e+00,-4.024390000000000356e+00,-4.024390000000000356e+00,-4.024390000000000356e+00,-4.024390000000000356e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,6.585713784999999883e-03,6.294472494999999931e-03,6.338079905999999784e-03,6.507586362999999950e-03,6.580211891000000216e-03,6.487901530000000395e-03,6.309961951000000319e-03,6.319137776999999775e-03
CDo,1.019343709100000057e-02,1.017364045599999933e-02,1.018135882100000035e-02,1.019369947499999991e-02,1.019688089600000007e-02,1.018843831999999977e-02,1.018123106199999954e-02,1.018807654800000032e-02
CDt,8.967537362999999234e-03,6.994718153999999848e-03,6.289236953999999789e-03,6.566714801000000240e-03,7.168787355000000132e-03,7.428094407999999774e-03,6.744990892999999654e-03,6.339268472000000182e-03
CDtot,1.677915087700000002e-02,1.646811295100000100e-02,1.651943872699999927e-02,1.670128583700000030e-02,1.677709278799999898e-02,1.667633985100000146e-02,1.649119301300000159e-02,1.650721432499999836e-02
CDtott,1.916097445500000024e-02,1.716835861000000005e-02,1.647059577499999927e-02,1.676041427599999842e-02,1.736566825099999933e-02,1.761653272800000128e-02,1.692622195399999876e-02,1.652734502000000050e-02
CFx,2.812839260099999836e-02,2.769444773799999843e-02,2.788923162599999880e-02,2.820691955500000125e-02,2.834302488900000000e-02,2.820174425300000023e-02,2.797342961299999903e-02,2.804413070499999980e-02
CFxi,1.794806833099999929e-02,1.753363364000000077e-02,1.772045090500000072e-02,1.802580850099999923e-02,1.815882908199999840e-02,1.802599974400000138e-02,1.780477936199999917e-02,1.786859296799999872e-02
CFxo,1.018032427000000080e-02,1.016081409799999939e-02,1.016878072099999981e-02,1.018111105400000028e-02,1.018419580699999986e-02,1.017574450900000059e-02,1.016865025099999986e-02,1.017553773699999935e-02
CFy,-9.119450280000000481e-04,-5.792303500000000336e-04,-4.947338219999999898e-04,-3.530685780000000231e-04,-2.947310100000000220e-04,-2.047371540000000097e-04,-2.485202200000000009e-04,-2.915298140000000069e-04
CFyi,-9.142079069999999507e-04,-5.802272880000000415e-04,-4.951548110000000488e-04,-3.534094350000000005e-04,-2.949556839999999884e-04,-2.049213819999999900e-04,-2.486970519999999896e-04,-2.915556649999999817e-04
CFyo,2.262879000000000023e-06,9.969379999999999238e-07,4.209889999999999854e-07,3.408570000000000194e-07,2.246749999999999919e-07,1.842280000000000003e-07,1.768310000000000036e-07,2.584999999999999986e-08
CFz,1.607253514529999872e-01,1.589893154520000129e-01,1.610265846589999938e-01,1.629509981020000053e-01,1.638053986520000005e-01,1.632328893960000027e-01,1.626258195520000061e-01,1.634024593919999879e-01
CFzi,1.612698682619999879e-01,1.595290650160000046e-01,1.615630767360000108e-01,1.634880704530000117e-01,1.643439568030000131e-01,1.637712748959999909e-01,1.631623456819999984e-01,1.639386290529999957e-01
CFzo,-5.445168090000000087e-04,-5.397495639999999812e-04,-5.364920759999999801e-04,-5.370723509999999904e-04,-5.385581510000000093e-04,-5.383855000000000108e-04,-5.365261299999999744e-04,-5.361696610000000378e-04
CL,1.623031274060000029e-01,1.605409172739999946e-01,1.625868332669999916e-01,1.645287973110000079e-01,1.653906431599999893e-01,1.648096303269999952e-01,1.641880339800000088e-01,1.649677207140000101e-01
CLi,1.621318350600000069e-01,1.603662386839999898e-01,1.624083461140000129e-01,1.643500236459999875e-01,1.652131351399999948e-01,1.646325432029999980e-01,1.640095899529999957e-01,1.647884377259999922e-01
CLo,1.712923459999999990e-04,1.746785909999999935e-04,1.784871529999999991e-04,1.787736649999999898e-04,1.775080199999999966e-04,1.770871239999999996e-04,1.784440269999999881e-04,1.792829879999999914e-04
CMx,-1.944347100000000112e-04,-1.652048539999999884e-04,-4.356256499999999955e-05,1.979499999999999958e-07,-1.908016600000000105e-05,-6.338396999999999955e-05,-5.664054799999999884e-05,2.839606000000000049e-06
CMxi,-1.946573420000000056e-04,-1.653715660000000011e-04,-4.357829200000000062e-05,2.485840000000000242e-07,-1.906921000000000102e-05,-6.340285899999999685e-05,-5.667034000000000128e-05,2.852954999999999860e-06
CMxo,2.226330000000000057e-07,1.667119999999999909e-07,1.572699999999999915e-08,-5.063400000000000196e-08,-1.095600000000000063e-08,1.888900000000000126e-08,2.979199999999999969e-08,-1.334899999999999929e-08
CMy,2.777948410319999728e-01,2.565004732689999956e-01,2.568836617920000065e-01,2.593834004630000134e-01,2.592408262859999812e-01,2.570717235889999897e-01,2.566364977750000276e-01,2.560893587840000207e-01
CMyi,2.694886990059999765e-01,2.482138040150000113e-01,2.486020853470000125e-01,2.511028626730000268e-01,2.509644280009999950e-01,2.488009367950000106e-01,2.483681922060000102e-01,2.478154470750000005e-01
CMyo,8.306142025999999762e-03,8.286669253999999832e-03,8.281576444999999217e-03,8.280537790000000453e-03,8.276398286000000507e-03,8.270786793999999886e-03,8.268305567999999564e-03,8.273911709999999878e-03
CMz,1.062189430000000048e-04,2.062174759999999896e-04,2.386660550000000054e-04,2.871832640000000205e-04,2.920065799999999956e-04,4.489706349999999895e-04,3.949590069999999831e-04,3.553575319999999812e-04
CMzi,1.045612429999999952e-04,2.049903329999999983e-04,2.382644969999999870e-04,2.870728939999999839e-04,2.918370480000000025e-04,4.486933650000000137e-04,3.947054579999999821e-04,3.554099499999999971e-04
CMzo,1.657700000000000027e-06,1.227142999999999992e-06,4.015580000000000015e-07,1.103700000000000016e-07,1.695310000000000111e-07,2.772699999999999940e-07,2.535490000000000160e-07,-5.241699999999999880e-08
CS,-9.119450280000000481e-04,-5.792303500000000336e-04,-4.947338219999999898e-04,-3.530685780000000231e-04,-2.947310100000000220e-04,-2.047371540000000097e-04,-2.485202200000000009e-04,-2.915298140000000069e-04
CSi,-9.142079069999999507e-04,-5.802272880000000415e-04,-4.951548110000000488e-04,-3.534094350000000005e-04,-2.949556839999999884e-04,-2.049213819999999900e-04,-2.486970519999999896e-04,-2.915556649999999817e-04
CSo,2.262879000000000023e-06,9.969379999999999238e-07,4.209889999999999854e-07,3.408570000000000194e-07,2.246749999999999919e-07,1.842280000000000003e-07,1.768310000000000036e-07,2.584999999999999986e-08
E,1.041920216919999947e-01,1.066515734490000034e-01,1.086324809889999965e-01,1.083478561180000049e-01,1.082804339050000009e-01,1.090505462489999994e-01,1.112788082889999974e-01,1.121750752019999992e-01
FC_AoA_,-4.024390200000000029e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,7.225000000000000000e+01
FC_Cref_,5.924999999999999822e+00
FC_Mach_,2.000000000000000111e-01
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.000000000000000000e+07
FC_Rho_,1.120000000000000107e+00
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,4.280812500000000114e+02
FC_Vinf_,8.320512800000000198e+01
FC_Xcg_,2.467547599999999974e+01
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,-4.697799999999999893e-02
L/D,9.662696059650999203e+00,9.737985108741000317e+00,9.831347711080999474e+00,9.840561094918999885e+00,9.847542552830999441e+00,9.872222842540999466e+00,9.945283511035999169e+00,9.982813240437000246e+00
Mach,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5,6,7,8
Results_Name,VSPAERO_History
Results_Timestamp,1723271121
Results_Date,8,10,2024
Results_Time,11,55,21
Alpha,-3.536585000000000090e+00,-3.536585000000000090e+00,-3.536585000000000090e+00,-3.536585000000000090e+00,-3.536585000000000090e+00,-3.536585000000000090e+00,-3.536585000000000090e+00,-3.536585000000000090e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,7.404779630000000307e-03,7.257846249000000395e-03,7.228964808999999853e-03,7.381498291999999926e-03,7.419797954000000202e-03,7.358736385999999595e-03,7.226146931000000315e-03,7.275357054000000309e-03
CDo,1.030025820700000011e-02,1.028006434099999929e-02,1.028713162800000067e-02,1.030681083300000016e-02,1.030932874400000004e-02,1.029919711399999993e-02,1.028751849699999915e-02,1.029645711300000016e-02
CDt,9.070894576000000653e-03,7.533490680000000210e-03,6.782306442000000067e-03,7.071545383000000032e-03,7.572295088000000236e-03,7.755023280000000394e-03,7.071647514999999592e-03,6.819653299999999842e-03
CDtot,1.770503783700000042e-02,1.753791059000000055e-02,1.751609643700000052e-02,1.768830912499999922e-02,1.772912669799999938e-02,1.765793350000000039e-02,1.751366542800000120e-02,1.757181416699999874e-02
CDtott,1.937115278300000076e-02,1.781355502099999863e-02,1.706943807000000160e-02,1.737835621600000019e-02,1.788162383199999941e-02,1.805422039500000075e-02,1.735916601200000048e-02,1.711611041299999914e-02
CFx,3.062192023799999857e-02,3.016285885800000163e-02,3.034580378599999878e-02,3.087941657900000053e-02,3.101757916200000020e-02,3.082289708000000156e-02,3.047497411899999925e-02,3.063562149099999937e-02
CFxi,2.033566978299999883e-02,1.989656328600000051e-02,2.007202435900000068e-02,2.058615721800000076e-02,2.072201070800000142e-02,2.053749027500000046e-02,2.020092719799999881e-02,2.035253159099999903e-02
CFxo,1.028625045499999974e-02,1.026629557100000069e-02,1.027377942699999984e-02,1.029325936099999977e-02,1.029556845300000009e-02,1.028540680499999936e-02,1.027404692100000044e-02,1.028308990000000034e-02
CFy,-2.107687060000000101e-04,-1.057271359999999979e-04,-1.332741780000000053e-04,-1.818000369999999886e-04,-6.420863900000000051e-05,-1.519020300000000056e-05,3.426304200000000202e-05,2.113223499999999978e-05
CFyi,-2.104478889999999980e-04,-1.058164280000000021e-04,-1.332313350000000019e-04,-1.818675569999999957e-04,-6.429482999999999509e-05,-1.531023799999999848e-05,3.426987899999999783e-05,2.116685599999999852e-05
CFyo,-3.208170000000000067e-07,8.929200000000000309e-08,-4.284300000000000188e-08,6.751999999999999845e-08,8.619099999999999405e-08,1.200360000000000036e-07,-6.837000000000000275e-09,-3.462199999999999728e-08
CFz,2.084523980290000078e-01,2.037339766490000037e-01,2.070477128559999880e-01,2.128899572930000039e-01,2.144637683289999930e-01,2.124678794150000050e-01,2.091771367059999942e-01,2.108337998400000024e-01
CFzi,2.089970405809999932e-01,2.042741289680000127e-01,2.075813431409999910e-01,2.134274193890000060e-01,2.150046869059999977e-01,2.130089709169999956e-01,2.097127104600000069e-01,2.113679609399999881e-01
CFzo,-5.446425519999999838e-04,-5.401523200000000373e-04,-5.336302850000000523e-04,-5.374620959999999942e-04,-5.409185770000000124e-04,-5.410915020000000002e-04,-5.355737540000000399e-04,-5.341611000000000449e-04
CL,2.099443637689999975e-01,2.052066104870000074e-01,2.085253211770000115e-01,2.143893560900000106e-01,2.159686926599999890e-01,2.139645955579999870e-01,2.106586577650000069e-01,2.123220756449999969e-01
CLi,2.098534528559999890e-01,2.051124488280000047e-01,2.084241882550000036e-01,2.142908460459999886e-01,2.158734900760000130e-01,2.138701923989999865e-01,2.105594481109999971e-01,2.122208982029999969e-01
